0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.1_Total Costs,A.1_Dike Investment Costs,A.1_Expected Annual Damage,A.1_Expected Number of Deaths,A.2_Total Costs,A.2_Dike Investment Costs,A.2_Expected Annual Damage,A.2_Expected Number of Deaths,A.3_Total Costs,A.3_Dike Investment Costs,A.3_Expected Annual Damage,A.3_Expected Number of Deaths,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,0,0,1,1,1,0,0,0,0,3,1,0,2,3,3,2,5,3,0,2,32694901.094161935,32694901.094161935,0.0,0.0,97514524.87694548,93986630.59767582,3527894.2792696664,0.0004225692380889738,48716867.66610375,48716867.66610375,0.0,0.0,25138784.02415316,21068617.1353041,4070166.8888490614,0.0002803543453757134,84305448.64783339,27578229.96765524,56727218.68017815,0.006522370641503867,363800000.0,4215.71182693074
0,0,0,0,0,1,0,0,0,1,2,0,0,2,2,0,4,2,0,2,4,91122724.33002311,0.0,91122724.33002311,0.010073161122052279,88613111.95505467,88613111.95505467,0.0,0.0,26403379.542306438,26403379.542306438,0.0,0.0,47102305.44378719,7332080.219521779,39770225.22426541,0.002792381842671835,63275368.490582086,63275368.490582086,0.0,0.0,286800000.0,3645.227533557698
0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,3,2,1,2,2,2,82177854.37813279,82177854.37813279,0.0,0.0,66245699.21910868,38245121.951764055,28000577.267344624,0.028061562512180428,48716867.66610375,48716867.66610375,0.0,0.0,70332278.80842748,13903423.98391871,56428854.82450878,0.02667265020554896,57073405.013273194,57073405.013273194,0.0,0.0,217800000.0,0.0
0,1,0,1,0,0,0,0,0,0,1,2,3,0,1,1,2,4,1,1,0,82486364.32617709,82486364.32617709,0.0,0.0,93542344.31289399,38245121.951764055,55297222.36112994,0.01948325108742536,43224599.14167526,43224599.14167526,0.0,0.0,16925244.491970196,16925244.491970196,0.0,0.0,25037214.086173728,25037214.086173728,0.0,0.0,302400000.0,1529.4916082327322
1,0,0,1,1,1,0,0,0,1,1,1,2,4,5,1,2,0,1,2,4,71223146.50296113,71223146.50296113,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,43224599.14167526,43224599.14167526,0.0,0.0,71024444.58486006,6320800.309666242,64703644.27519381,0.01089036588759177,63275368.490582086,63275368.490582086,0.0,0.0,619900000.0,2483.0593842515473
1,0,1,1,0,0,0,0,1,1,0,5,3,2,2,2,0,5,1,1,4,104000676.5449382,104000676.5449382,0.0,0.0,102613400.58872698,88613111.95505467,14000288.633672312,0.014030781256090214,22167818.198803753,22167818.198803753,0.0,0.0,18545877.781152677,18545877.781152677,0.0,0.0,90097725.46660936,59554855.274964996,30542870.191644356,0.029339171599597258,1032400000.0,0.0
1,1,0,0,1,1,0,1,0,1,0,0,5,2,0,0,0,4,3,0,3,53972506.18695759,53972506.18695759,0.0,0.0,49837612.1649721,42818415.6714978,7019196.493474299,0.0069714692451354286,0.0,0.0,0.0,0.0,22943240.67904771,19364628.02360858,3578612.6554391314,0.0018812674417741384,50157652.03024576,30351526.042379983,19806125.987865776,0.018751529887639857,607900000.0,0.0
0,0,0,1,1,0,1,0,1,1,1,0,3,0,1,0,1,3,0,3,5,42291505.65437629,42291505.65437629,0.0,0.0,79716790.10271686,38245121.951764055,41471668.1509528,0.01448423381578309,20299287.62732069,20299287.62732069,0.0,0.0,11648313.232890721,8453407.696608048,3194905.536282674,0.0005529056338146141,70917961.72350763,70917961.72350763,0.0,0.0,881900000.0,1272.9354516967526
1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,3,3,32694901.094161935,32694901.094161935,0.0,0.0,70818992.93884242,42818415.6714978,28000577.267344624,0.028061562512180428,46221524.08158022,45324187.55237766,897336.5292025572,0.0017151349706705128,98888754.55674464,0.0,98888754.55674464,0.0453310633575697,63921995.57957761,63921995.57957761,0.0,0.0,302400000.0,0.0
1,1,0,1,0,1,0,0,1,0,2,4,3,4,3,0,0,2,3,1,0,96223098.04916811,96223098.04916811,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,13592684.437056795,0.0,13592684.437056795,0.003860568765137827,38228966.36246456,16373078.863592021,21855887.498872537,0.0015995000138597395,57958981.63639232,25037214.086173728,32921767.55021859,0.004767996047293232,673800000.0,3601.3317406705128
0,1,0,1,0,1,0,0,1,1,1,1,1,2,2,1,5,3,4,2,5,66507014.9338145,66507014.9338145,0.0,0.0,92186746.31565563,88613111.95505467,3573634.360600959,0.0012998158396232832,50081750.628976494,50081750.628976494,0.0,0.0,22717700.43368594,19176830.963968083,3540869.469717857,0.0006646786458194614,66804278.02330021,66804278.02330021,0.0,0.0,845300000.0,225.7307323789567
1,0,1,1,0,0,0,1,1,1,2,2,2,2,3,0,2,3,1,3,0,77099991.75787257,77099991.75787257,0.0,0.0,97587709.00707555,93986630.59767582,3601078.4093997357,0.0005496169645154588,48892164.18704907,22167818.198803753,26724345.988245316,0.007560266619566367,19643187.255459465,15444563.06553661,4198624.189922852,0.0003139474457119278,30351526.042379983,30351526.042379983,0.0,0.0,1153600000.0,1417.2126884864915
1,1,0,1,0,1,0,0,0,0,3,0,1,3,2,1,1,1,0,2,4,32694901.094161935,32694901.094161935,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,5.710454542225776e-05,41292219.28177295,41292219.28177295,0.0,0.0,86860209.10008448,6320800.309666242,80539408.79041824,0.004574412222173422,63275368.490582086,63275368.490582086,0.0,0.0,417700000.0,6367.997854788055
0,0,0,0,1,1,1,0,1,0,0,4,1,2,5,1,3,2,1,2,2,85246019.34861892,85246019.34861892,0.0,0.0,109867675.00147018,106358076.75473303,3509598.2467371495,0.0034857346225677143,45324187.55237766,45324187.55237766,0.0,0.0,32360406.65643964,14092235.304915495,18268171.351524144,0.008910373957775884,57073405.013273194,57073405.013273194,0.0,0.0,438700000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,4,5,4,0,2,1,3,2,1,47847947.961454235,47847947.961454235,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,49194269.36229755,22167818.198803753,27026451.163493793,0.05142765687114646,46741405.95532261,15063068.18035096,31678337.774971645,0.015285116016270875,54355764.74753119,54355764.74753119,0.0,0.0,473900000.0,0.0
1,1,0,1,0,0,0,0,0,1,1,1,3,4,0,1,1,1,2,3,3,76431543.68310125,76431543.68310125,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,48214204.03999706,41292219.28177295,6921984.758224114,0.004786277615835357,51872577.9821211,13903423.98391871,37969153.99820239,0.006599530087050613,63921995.57957761,63921995.57957761,0.0,0.0,643100000.0,1587.3231504431146
1,0,0,1,1,1,0,1,0,1,0,0,5,1,1,3,3,4,3,0,3,53972506.18695759,53972506.18695759,0.0,0.0,84816308.93819472,77797112.44472042,7019196.493474299,0.0069714692451354286,50962397.12067895,50962397.12067895,0.0,0.0,22859816.34084242,19364628.02360858,3495188.317233838,0.0018040437355127579,50157652.03024576,30351526.042379983,19806125.987865776,0.018751529887639857,741100000.0,0.0
0,0,1,1,1,0,0,0,1,0,1,2,2,5,3,1,1,3,5,2,3,77099991.75787257,77099991.75787257,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,30721079.021307796,20696082.48629594,10024996.535011858,0.0018259863535139307,60039471.119519606,60039471.119519606,0.0,0.0,722400000.0,369.0596640694532
1,0,0,1,0,0,0,0,1,0,0,4,0,0,0,5,1,2,1,1,3,47847947.961454235,47847947.961454235,0.0,0.0,82593867.45491526,0.0,82593867.45491526,0.08017872130684933,52811167.63503672,52811167.63503672,0.0,0.0,39851304.84348397,14092235.304915495,25759069.538568474,0.012060492548932837,56425877.743436806,56425877.743436806,0.0,0.0,558500000.0,0.0
0,1,0,1,0,1,0,0,0,0,0,3,1,2,1,0,4,0,0,2,4,78453877.84187987,78453877.84187987,0.0,0.0,87764257.77381328,83721931.52190953,4042326.251903749,0.004086470766361268,27284324.94330269,26403379.542306438,880945.4009962542,0.0016594744846275687,99137878.97544464,0.0,99137878.97544464,0.04556167125145414,63275368.490582086,63275368.490582086,0.0,0.0,333100000.0,0.0
0,0,0,0,0,0,0,0,0,0,3,0,1,5,4,1,3,2,3,3,4,78256263.25917348,32694901.094161935,45561362.165011555,0.00402926444882091,122529913.13437451,122529913.13437451,0.0,0.0,45324187.55237766,45324187.55237766,0.0,0.0,49923115.9122722,16373078.863592021,33550037.04868018,0.0019522848381848868,67268466.33257627,67268466.33257627,0.0,0.0,0.0,3297.9540137176346
1,0,0,0,0,1,0,0,0,0,2,3,3,0,2,2,2,3,4,0,0,89068254.21950817,89068254.21950817,0.0,0.0,74388058.47160092,42818415.6714978,31569642.800103117,0.0046060127672416,45876507.22344398,45876507.22344398,0.0,0.0,35551173.14823298,19176830.963968083,16374342.184264898,0.00117597736317943,48544426.3097419,0.0,48544426.3097419,0.006969272781847665,115300000.0,5067.319605700195
0,0,0,1,1,0,1,0,0,0,3,1,1,0,0,3,2,4,0,0,3,66507014.9338145,66507014.9338145,0.0,0.0,55448863.31588335,0.0,55448863.31588335,0.006407191570695418,48716867.66610375,48716867.66610375,0.0,0.0,9695195.36216505,9695195.36216505,0.0,0.0,30351526.042379983,30351526.042379983,0.0,0.0,369700000.0,3182.4181787260504
1,0,0,0,0,1,0,0,0,0,3,0,0,3,3,2,2,0,4,2,3,0.0,0.0,0.0,0.0,101228068.06623924,100759376.17493644,468691.8913027902,5.710454542225776e-05,45876507.22344398,45876507.22344398,0.0,0.0,63423769.027729586,9695195.36216505,53728573.66556454,0.003023992721205037,60039471.119519606,60039471.119519606,0.0,0.0,115300000.0,4259.442886844666
0,1,0,1,1,1,0,1,0,1,1,1,3,2,3,0,0,4,3,1,2,76431543.68310125,76431543.68310125,0.0,0.0,97496228.84441297,93986630.59767582,3509598.2467371495,0.001254864464124377,0.0,0.0,0.0,0.0,22943240.67904771,19364628.02360858,3578612.6554391314,0.0006772562790386897,53557815.768892445,53557815.768892445,0.0,0.0,741100000.0,225.07449496188647
0,1,0,0,1,1,0,0,0,1,1,2,3,4,1,3,1,4,1,0,0,82486364.32617709,82486364.32617709,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,21861488.44128831,16925244.491970196,4936243.949318115,0.000999280115568252,96999709.10807922,0.0,96999709.10807922,0.03341949265139154,402100000.0,3267.4743007374936
1,1,0,1,1,1,0,0,0,0,3,2,2,3,2,1,5,0,1,0,0,77099991.75787257,77099991.75787257,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,50081750.628976494,50081750.628976494,0.0,0.0,96213428.58702573,6320800.309666242,89892628.27735949,0.0050269030175278725,0.0,0.0,0.0,0.0,448400000.0,7121.931594447806
1,1,0,1,0,1,0,0,0,0,0,2,0,3,2,2,5,0,0,2,4,37255203.23710208,37255203.23710208,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,0.000475871211852148,52967973.44432734,52967973.44432734,0.0,0.0,99245847.76430075,0.0,99245847.76430075,0.045661615107352685,63275368.490582086,63275368.490582086,0.0,0.0,417700000.0,0.0
0,0,0,1,0,1,0,0,1,0,0,4,0,5,2,2,2,5,0,1,1,47847947.961454235,47847947.961454235,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,13186771.542902563,11068771.68625446,2117999.8566481015,0.0012361509802831653,91591102.22167349,50929971.20054293,40661131.02113057,0.03929050224739728,504600000.0,0.0
1,1,0,0,0,1,0,0,0,0,0,0,5,2,1,0,0,5,3,1,3,53972506.18695759,53972506.18695759,0.0,0.0,87764257.77381328,83721931.52190953,4042326.251903749,0.004086470766361268,7688709.668587897,0.0,7688709.668587897,0.014566823675912739,25066298.129862156,21068617.1353041,3997680.994558054,0.002269187933800423,86968747.93508115,56425877.743436806,30542870.191644356,0.029339171599597258,199900000.0,0.0
0,1,0,0,1,1,0,1,0,1,3,1,3,2,4,1,1,4,1,0,3,76431543.68310125,76431543.68310125,0.0,0.0,103395507.74827927,99885909.50154212,3509598.2467371495,0.0004182881547081257,41292219.28177295,41292219.28177295,0.0,0.0,21493498.006707046,16925244.491970196,4568253.514736851,0.00029221668885668804,50157652.03024576,30351526.042379983,19806125.987865776,0.0022501835865167824,523300000.0,1850.927816240783
0,1,0,0,0,1,0,0,0,0,1,1,1,2,1,0,5,0,3,2,4,66507014.9338145,66507014.9338145,0.0,0.0,87764257.77381328,83721931.52190953,4042326.251903749,0.0014711294758900564,29679342.5316052,28798397.130608946,880945.4009962542,0.0005974108144659248,75365730.20519437,8453407.696608048,66912322.50858632,0.011336273184459263,63275368.490582086,63275368.490582086,0.0,0.0,115300000.0,2688.122714366188
0,1,0,1,1,1,0,0,0,0,3,0,2,3,1,3,1,1,0,5,5,37255203.23710208,37255203.23710208,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,86860209.10008448,6320800.309666242,80539408.79041824,0.004574412222173422,80062858.44864091,80062858.44864091,0.0,0.0,363800000.0,6341.559411034711
1,0,0,1,1,0,0,0,0,1,0,2,2,0,0,2,3,0,2,0,3,77099991.75787257,77099991.75787257,0.0,0.0,55992016.879004315,0.0,55992016.879004315,0.054192304454203075,48047840.36663434,48047840.36663434,0.0,0.0,62827728.97089645,7332080.219521779,55495648.75137468,0.025397630570987546,30351526.042379983,30351526.042379983,0.0,0.0,589200000.0,0.0
1,1,0,1,0,1,0,0,0,0,2,0,1,2,2,1,1,2,4,2,5,32694901.094161935,32694901.094161935,0.0,0.0,92186746.31565563,88613111.95505467,3573634.360600959,0.0005415899331763681,41292219.28177295,41292219.28177295,0.0,0.0,49103886.58320364,17701182.393370774,31402704.189832874,0.0022993979483800007,66804278.02330021,66804278.02330021,0.0,0.0,417700000.0,2123.6884884383626
1,1,0,0,0,0,0,0,0,0,3,3,2,3,0,1,3,0,3,2,4,83497824.69174261,83497824.69174261,0.0,0.0,55081448.446964614,47842699.56310011,7238748.883864504,0.00088794930998643,52236330.58894083,45324187.55237766,6912143.036563166,0.0015914154462739658,75402733.20492026,8453407.696608048,66949325.50831222,0.003782868052084587,63275368.490582086,63275368.490582086,0.0,0.0,169200000.0,5997.453856665263
0,0,0,1,1,0,0,1,1,1,0,1,4,1,0,1,0,5,1,3,2,82177854.37813279,82177854.37813279,0.0,0.0,65739594.937786296,38245121.951764055,27494472.98602224,0.027074702554110916,20299287.62732069,20299287.62732069,0.0,0.0,18545877.781152677,18545877.781152677,0.0,0.0,60854576.45659251,60854576.45659251,0.0,0.0,881900000.0,0.0
1,0,0,0,1,1,0,1,1,1,3,3,5,2,3,0,0,5,4,0,3,101988088.03595176,101988088.03595176,0.0,0.0,97496228.84441297,93986630.59767582,3509598.2467371495,0.0004182881547081257,0.0,0.0,0.0,0.0,22537573.22754236,22537573.22754236,0.0,0.0,58138780.461008385,30351526.042379983,27787254.418628402,0.003180495074166918,779400000.0,2035.7369246112949
0,0,1,1,0,0,0,0,1,1,0,0,4,5,4,1,0,1,3,2,1,47847947.961454235,47847947.961454235,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,34120413.04564242,20299287.62732069,13821125.418321732,0.02651285791743382,44224940.5034838,15063068.18035096,29161872.32313284,0.013750179811202991,54355764.74753119,54355764.74753119,0.0,0.0,947800000.0,0.0
0,0,0,0,1,0,1,0,0,0,1,4,1,5,5,3,3,3,0,2,0,85246019.34861892,85246019.34861892,0.0,0.0,129688488.72986558,129688488.72986558,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,28215480.04734944,8453407.696608048,19762072.350741394,0.003581706431596066,27578229.96765524,27578229.96765524,0.0,0.0,151900000.0,729.6577665903745
1,1,1,1,0,0,1,0,1,1,1,2,2,3,0,1,1,5,1,0,3,77099991.75787257,77099991.75787257,0.0,0.0,55044856.38189958,47842699.56310011,7202156.8187994715,0.0026381614296742016,42188953.98790578,41292219.28177295,896734.7061328285,0.00061671287466358,18545877.781152677,18545877.781152677,0.0,0.0,58138780.461008385,30351526.042379983,27787254.418628402,0.009541485222500755,1238200000.0,1107.0454815378932
0,1,0,1,0,0,0,0,0,0,3,3,1,3,1,0,4,0,2,2,4,78453877.84187987,78453877.84187987,0.0,0.0,93763297.99078445,90143923.5488522,3619374.441932252,0.000443974654993215,53453703.55864347,26403379.542306438,27050324.01633703,0.0061810468279484086,87170331.32407042,7332080.219521779,79838251.10454865,0.004490785978238019,63275368.490582086,63275368.490582086,0.0,0.0,302400000.0,7752.680105099296
1,0,0,1,1,0,1,0,0,1,1,5,4,3,0,3,5,1,4,0,1,110573595.57493308,110573595.57493308,0.0,0.0,47842699.56310011,47842699.56310011,0.0,0.0,56050655.355505094,56050655.355505094,0.0,0.0,42415549.139743894,16347288.792964684,26068260.34677921,0.004361237926185819,33044854.25633835,25037214.086173728,8007640.170164624,0.0027759849111192963,710400000.0,1256.7680467136324
0,0,0,0,1,0,0,1,1,1,1,3,2,3,5,2,1,1,3,0,2,83497824.69174261,83497824.69174261,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,32540459.878291346,15063068.18035096,17477391.697940387,0.0029058653120533177,27578229.96765524,27578229.96765524,0.0,0.0,664100000.0,674.3443914257102
0,0,0,1,1,1,0,0,1,1,0,0,2,2,3,2,1,1,1,4,5,37255203.23710208,37255203.23710208,0.0,0.0,97514524.87694548,93986630.59767582,3527894.2792696664,0.0035214103174081154,43878096.290305056,43878096.290305056,0.0,0.0,53320249.50914761,12857587.774250694,40462661.73489691,0.019000882583938374,75329742.05586098,75329742.05586098,0.0,0.0,791400000.0,0.0
1,0,1,0,0,0,0,0,0,0,2,0,5,0,1,1,5,1,3,2,0,53972506.18695759,53972506.18695759,0.0,0.0,93542344.31289399,38245121.951764055,55297222.36112994,0.008118021286427234,50081750.628976494,50081750.628976494,0.0,0.0,56854442.61922846,15063068.18035096,41791374.4388775,0.0029203961202155185,27578229.96765524,27578229.96765524,0.0,0.0,302400000.0,5214.414803569119
0,1,0,1,0,1,0,0,0,0,3,2,0,4,3,3,2,0,4,4,2,37255203.23710208,37255203.23710208,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,63423769.027729586,9695195.36216505,53728573.66556454,0.003023992721205037,64922482.303728715,64922482.303728715,0.0,0.0,333100000.0,4233.004443091322
0,1,0,1,1,1,0,1,0,1,2,1,4,2,3,0,0,3,3,2,2,82177854.37813279,82177854.37813279,0.0,0.0,97496228.84441297,93986630.59767582,3509598.2467371495,0.0005228601933851573,0.0,0.0,0.0,0.0,21381957.65563588,17803345.000196747,3578612.6554391314,0.0002821901162661208,57073405.013273194,57073405.013273194,0.0,0.0,741100000.0,373.6588295265693
1,0,0,1,1,1,0,0,0,0,2,3,3,0,2,2,2,4,4,0,0,89068254.21950817,89068254.21950817,0.0,0.0,59985095.52635236,42818415.6714978,17166679.854854558,0.0025270937405173013,45876507.22344398,45876507.22344398,0.0,0.0,23455131.411913823,20785047.17797311,2670084.233940712,0.00021037191762988126,85685601.92624664,0.0,85685601.92624664,0.012257861911519424,363800000.0,5505.39818983231
0,1,1,1,0,0,0,0,0,1,1,0,0,5,2,3,1,2,3,1,4,0.0,0.0,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,38278055.263766184,16373078.863592021,21904976.400174163,0.0038551585410021303,59554855.274964996,59554855.274964996,0.0,0.0,776300000.0,822.5455119532421
1,0,0,1,1,1,1,0,0,0,2,3,5,3,2,5,5,1,2,0,0,101988088.03595176,101988088.03595176,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,62865075.42438113,62865075.42438113,0.0,0.0,51280597.038666025,13903423.98391871,37377173.05474731,0.0026967919543019804,0.0,0.0,0.0,0.0,485000000.0,2349.3791964540023
1,0,1,1,0,1,0,0,0,0,0,1,2,2,1,0,1,5,0,0,1,71223146.50296113,71223146.50296113,0.0,0.0,87764257.77381328,83721931.52190953,4042326.251903749,0.004086470766361268,21180233.02831694,20299287.62732069,880945.4009962542,0.0016594744846275687,19172102.464226678,11068771.68625446,8103330.777972218,0.00463831972349939,102890490.15257058,25037214.086173728,77853276.06639685,0.07453139925757338,550900000.0,0.0
0,0,1,1,0,0,0,0,0,0,1,2,5,3,2,0,2,0,1,0,1,94979303.71425684,94979303.71425684,0.0,0.0,98821614.24442543,95202239.80249318,3619374.441932252,0.0013319239649796453,49218142.21514078,22167818.198803753,27050324.01633703,0.018543140483845227,96034881.98324768,6320800.309666242,89714081.67358144,0.015021209737622682,25037214.086173728,25037214.086173728,0.0,0.0,435600000.0,4149.012836343013
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,3,0,4,32694901.094161935,32694901.094161935,0.0,0.0,95190283.90994999,77797112.44472042,17393171.465229563,0.017288930825574506,43224599.14167526,43224599.14167526,0.0,0.0,74746621.71219817,8453407.696608048,66293214.015590124,0.030916555356106608,33377116.55719709,33377116.55719709,0.0,0.0,115300000.0,0.0
0,0,0,1,1,1,0,1,0,1,3,1,3,5,0,0,1,4,4,0,3,76431543.68310125,76431543.68310125,0.0,0.0,59410102.93073928,59410102.93073928,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,24388204.284063056,20785047.17797311,3603157.106089946,0.00022847851096935602,50157652.03024576,30351526.042379983,19806125.987865776,0.0022501835865167824,656500000.0,1582.6539404648277
0,0,0,0,0,0,0,1,0,1,1,0,5,5,4,0,0,1,0,5,2,99533868.35196915,53972506.18695759,45561362.165011555,0.012087793346462731,122529913.13437451,122529913.13437451,0.0,0.0,26845904.669224083,0.0,26845904.669224083,0.018293242561839798,55324728.77255653,6320800.309666242,49003928.46289028,0.008015390369662014,69299973.72589847,69299973.72589847,0.0,0.0,377300000.0,2837.4057326715847
1,1,1,1,0,0,0,1,1,1,1,3,3,2,5,0,3,0,1,3,2,89068254.21950817,89068254.21950817,0.0,0.0,109959155.16413276,106358076.75473303,3601078.4093997357,0.0013190807148371008,50922378.4396067,24198032.45136138,26724345.988245316,0.01814463988695928,45419483.67922777,6320800.309666242,39098683.36956152,0.006331993696613637,60854576.45659251,60854576.45659251,0.0,0.0,1238200000.0,2223.416287065611
1,0,0,0,0,1,0,0,0,0,0,3,5,0,2,3,3,0,3,3,0,101988088.03595176,101988088.03595176,0.0,0.0,74388058.47160092,42818415.6714978,31569642.800103117,0.030706751781610656,50962397.12067895,50962397.12067895,0.0,0.0,74342704.97416721,8453407.696608048,65889297.27755917,0.030570712785640664,30351526.042379983,30351526.042379983,0.0,0.0,115300000.0,0.0
0,0,0,1,1,1,0,0,0,1,2,2,3,1,0,3,1,5,3,1,4,82486364.32617709,82486364.32617709,0.0,0.0,65522693.10293384,38245121.951764055,27277571.15116978,0.003997764385812168,46650169.32145682,46650169.32145682,0.0,0.0,21195293.251260385,21068617.1353041,126676.11595628322,1.0501053876356972e-05,90097725.46660936,59554855.274964996,30542870.191644356,0.00440087573993959,535300000.0,2875.6760062556605
1,0,1,1,1,1,0,0,1,0,3,2,1,4,4,3,2,0,1,1,1,72222705.9376919,72222705.9376919,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,71024444.58486006,6320800.309666242,64703644.27519381,0.00363012196253059,50929971.20054293,50929971.20054293,0.0,0.0,837700000.0,5121.309980018816
1,1,1,1,1,1,0,1,0,0,1,1,2,2,0,3,3,0,2,2,3,71223146.50296113,71223146.50296113,0.0,0.0,49837612.1649721,42818415.6714978,7019196.493474299,0.002509728928248754,50962397.12067895,50962397.12067895,0.0,0.0,63063092.0611133,7332080.219521779,55731011.84159152,0.009376695636586706,60039471.119519606,60039471.119519606,0.0,0.0,787400000.0,2331.867754498545
1,0,0,1,1,0,1,0,0,1,1,1,1,3,3,2,1,2,1,2,2,66507014.9338145,66507014.9338145,0.0,0.0,100759376.17493644,100759376.17493644,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,32384951.10709045,14092235.304915495,18292715.802174956,0.0032159138786686968,57073405.013273194,57073405.013273194,0.0,0.0,710400000.0,686.9686282119568
1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,3,2,0,0,1,2,88511693.9986257,88511693.9986257,0.0,0.0,65884196.16102126,38245121.951764055,27639074.209257208,0.027356662542130768,48716867.66610375,48716867.66610375,0.0,0.0,98007630.77830836,0.0,98007630.77830836,0.04451543035034779,53557815.768892445,53557815.768892445,0.0,0.0,550900000.0,0.0
1,0,0,0,0,1,0,0,0,0,0,0,4,2,3,0,2,2,0,2,4,47847947.961454235,47847947.961454235,0.0,0.0,97560264.95827678,93986630.59767582,3573634.360600959,0.00361059955450912,23048763.599800006,22167818.198803753,880945.4009962542,0.0016594744846275687,68011859.08301832,7332080.219521779,60679778.86349654,0.02941542575716541,63275368.490582086,63275368.490582086,0.0,0.0,115300000.0,0.0
0,0,0,1,0,0,0,1,0,0,0,1,3,1,1,0,0,2,0,3,0,76431543.68310125,76431543.68310125,0.0,0.0,95326178.87617499,77797112.44472042,17529066.43145457,0.017553914358850013,26814619.235380173,0.0,26814619.235380173,0.050708324563460395,46062901.132127985,7332080.219521779,38730820.91260621,0.01838247421704048,30351526.042379983,30351526.042379983,0.0,0.0,339000000.0,0.0
0,1,0,0,0,0,0,0,0,0,0,3,2,4,4,5,2,5,4,0,5,83497824.69174261,83497824.69174261,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,55021520.85615872,55021520.85615872,0.0,0.0,26643223.010956522,22537573.22754236,4105649.783414164,0.002369131789698967,83987081.71504699,36676675.840294495,47310405.87475249,0.045192227657976126,84600000.0,0.0
0,1,0,1,0,0,0,0,0,0,0,2,2,3,1,4,5,1,2,2,4,77099991.75787257,77099991.75787257,0.0,0.0,93763297.99078445,90143923.5488522,3619374.441932252,0.0036997887916101254,59344433.82549998,59344433.82549998,0.0,0.0,71535012.89985478,13903423.98391871,57631588.91593607,0.027785989384319164,63275368.490582086,63275368.490582086,0.0,0.0,302400000.0,0.0
1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,1,4,37255203.23710208,37255203.23710208,0.0,0.0,102613400.58872698,88613111.95505467,14000288.633672312,0.014030781256090214,28130030.963810604,20299287.62732069,7830743.336489917,0.01504913721103892,86646179.60174131,6320800.309666242,80325379.29207507,0.037921980398319004,59554855.274964996,59554855.274964996,0.0,0.0,387000000.0,0.0
0,0,0,1,1,1,0,0,1,0,0,5,2,0,3,1,0,0,2,2,2,98043050.03325048,98043050.03325048,0.0,0.0,61481485.138684995,47842699.56310011,13638785.57558489,0.013325881286040555,20299287.62732069,20299287.62732069,0.0,0.0,64280226.95995873,7332080.219521779,56948146.74043696,0.026493901554566386,57073405.013273194,57073405.013273194,0.0,0.0,535300000.0,0.0
